fold,indice_original,score,predicao
1,9833,4.453944904904793,1
1,9835,4.82327138667822,1
1,9837,4.463461379324189,1
1,9846,3.781617602937688,1
1,9851,5.729330502051491,1
1,9853,4.434018848211826,1
1,9859,7.583170469290897,1
1,9862,4.9590154942771765,1
1,9863,7.9279788172978645,1
1,9866,4.044622484308487,1
1,9869,4.114528353272512,1
1,9870,7.9956401359858145,1
1,9871,4.895469814399272,1
1,9875,3.57590216822868,1
1,9876,5.421420509173453,1
1,9880,5.160495860127968,1
1,9885,4.131643228262119,1
1,9890,4.661427263757533,1
1,9892,3.8196976278773764,1
1,9901,5.244719684707865,1
1,9902,5.665913871949476,1
1,9904,2.06733489615314,1
1,9913,6.826549658963016,1
1,9915,7.994221069530473,1
1,9918,2.8491689047903836,1
1,9923,3.536570544242874,1
1,9933,5.2601967239034995,1
1,9934,5.771585294681282,1
1,9935,3.7839086792372427,1
1,9937,5.624129462912093,1
1,9950,5.981072398509172,1
1,9955,4.488984552037577,1
1,9956,6.415194805027605,1
1,9963,4.951990958922886,1
1,9973,5.081261657736162,1
1,9977,3.6018562865367514,1
1,9980,4.395793154504345,1
1,9986,5.963637156657894,1
1,10001,6.764841260901177,1
1,10002,6.1874253035779265,1
1,10005,5.445431463870962,1
1,10007,3.9343226878945377,1
1,10008,5.803175522888671,1
1,10019,4.220200642199162,1
1,10034,6.693765602850005,1
1,10036,5.907994873616085,1
1,10043,7.589889340373775,1
1,10046,5.126794215646653,1
1,10047,5.169773033534311,1
1,10055,6.087394426208492,1
1,10063,7.631187171409094,1
1,10064,6.922239180672792,1
1,10083,4.753161715888341,1
1,10094,5.352635839004533,1
1,10097,6.728740382131276,1
1,10098,8.528274754309729,1
1,10099,7.399070687856787,1
1,10112,5.668568962523887,1
1,10116,3.631599507178013,1
1,10121,5.2634470481853715,1
1,10138,5.240630290454829,1
1,10139,4.041566058215562,1
1,10147,3.082704817992747,1
1,10149,2.691131756559148,1
1,10164,5.994607732528776,1
1,10165,5.678134475889797,1
1,10168,3.8384656444089487,1
1,10173,6.535226086672759,1
2,17,1.8030206184913542,1
2,26,6.465682845287532,1
2,30,5.540254722327205,1
2,41,-1.2776211868963792,-1
2,45,7.167934564301909,1
2,46,5.559796797020365,1
2,48,2.8359631069566102,1
2,51,5.503017509836987,1
2,56,8.501826092600773,1
2,57,4.963288872278088,1
2,61,6.224926974780992,1
2,65,5.169667009046542,1
2,68,2.695407186211101,1
2,69,4.679580312122081,1
2,70,3.621200398345721,1
2,73,3.5928713540179604,1
2,79,6.062530935363299,1
2,81,4.318880688931351,1
2,84,0.9126005597808131,1
2,87,3.5269326553336455,1
2,91,2.0411554014733575,1
2,99,5.561263531153262,1
2,100,5.650483507866966,1
2,102,7.302520702250906,1
2,104,7.663083278077778,1
2,110,5.329124528462874,1
2,111,4.7467370510017055,1
2,118,4.490806988935084,1
2,121,5.3731110745008905,1
2,122,5.28276520159076,1
2,132,3.166467947873093,1
2,151,4.02949243379015,1
2,156,6.174131413022263,1
2,164,5.917998837866218,1
2,167,6.0140996931164885,1
2,168,3.5479715844301634,1
2,172,-11.322021029775238,-1
2,176,5.828892800490639,1
2,177,4.797948149598476,1
2,179,-2.0208152825362777,-1
2,180,0.016548423140491764,1
2,181,4.978555316247846,1
2,188,4.861165623750487,1
2,196,2.056027841929648,1
2,199,1.4868362402151831,1
2,209,-1.2582750348409562,-1
2,214,-10.258148547808412,-1
2,216,0.6160564916263809,1
2,218,0.6010789137040895,1
2,227,-1.9884568214117468,-1
2,228,-4.631031231794594,-1
2,229,2.051089369092912,1
2,230,2.6806335904382923,1
2,231,-11.327830876038993,-1
2,237,-8.12544218595977,-1
2,247,-10.748049442243405,-1
2,254,2.47561869202851,1
2,257,0.9613217987285587,1
2,261,0.150365484272994,1
2,288,7.095883815972073,1
2,300,-1.6093677351011735,-1
2,308,-0.12312422444752791,-1
2,319,3.739232023279998,1
2,324,-8.245999788893476,-1
2,326,-5.075932001023743,-1
2,328,1.5366920093352512,1
2,332,0.8204195472605953,1
2,337,5.83148550212691,1
2,350,6.211302892167335,1
2,351,7.612213603787808,1
2,354,5.873957630335351,1
2,363,2.0893529229884997,1
2,372,-1.041703094510659,-1
2,378,-7.291297555952353,-1
2,385,7.286559522150796,1
2,397,-1.0262718375311533,-1
2,401,2.2090376358430746,1
2,402,7.100080289594079,1
2,403,6.601224579663025,1
2,409,1.214234679952792,1
2,411,6.381315770209021,1
2,414,0.2688889841620288,1
2,415,-1.0159995756799596,-1
2,418,2.6254085065203636,1
2,420,2.9990884883270184,1
2,425,-1.0755073497277845,-1
2,426,0.1906232050668688,1
2,428,0.1088682238641745,1
2,429,6.805645840107029,1
2,432,-0.7622145317091906,-1
2,433,6.370626706793029,1
2,434,5.079507611818965,1
2,435,4.154815664779475,1
2,437,6.428318215249838,1
2,438,4.662181822663303,1
2,445,5.945895980336299,1
2,449,2.189423396094938,1
2,455,3.720044008977027,1
2,463,5.192769866032368,1
2,468,6.829520752686403,1
2,469,5.087643264074764,1
2,471,-1.323793575481245,-1
2,472,1.5246914604583903,1
2,473,0.20718175297849228,1
2,476,0.09446841833147701,1
2,477,2.9697090863235935,1
2,485,-7.148400027025557,-1
2,486,5.193213025495801,1
2,491,1.477999461151148,1
2,495,4.659435155055689,1
2,503,0.23169030185933437,1
2,524,6.451520112377096,1
2,527,-0.8272174816459721,-1
2,528,-11.411779513272805,-1
2,530,3.7160765808737573,1
2,534,-10.38764791058271,-1
2,535,-9.068975729203503,-1
2,540,1.8589010961615156,1
2,544,7.742014787959274,1
2,547,4.319570755398535,1
2,549,6.694451605125451,1
2,551,4.064670182483166,1
2,555,8.05545220516689,1
2,561,6.194892335383042,1
2,564,1.5227046475763952,1
2,565,5.309989455764065,1
2,573,6.319957331205394,1
2,579,5.365739409580613,1
2,585,6.394476765690616,1
2,601,6.411716887138645,1
2,604,7.067803734716605,1
2,608,-5.840496069825294,-1
2,613,5.666408862394729,1
2,616,5.484566487936576,1
2,618,3.3422006257534402,1
2,633,-9.972939015976166,-1
2,641,-1.4496306312485032,-1
2,642,2.720783388658683,1
2,654,1.2860605153093907,1
2,664,5.575568253996298,1
2,665,0.28477678052441924,1
2,675,4.683011586844785,1
2,678,2.755196536918577,1
2,682,5.39758540464879,1
2,693,0.7118860332507353,1
2,694,1.3960753945173288,1
2,701,1.8715776188657802,1
2,706,3.8361234590896753,1
2,722,3.258378865716466,1
2,724,6.412307677135129,1
2,737,6.710418296440977,1
2,740,7.128930532457197,1
2,744,-1.7014932447397193,-1
2,748,2.0614285075790644,1
2,749,2.760365885319782,1
2,750,6.675589817665269,1
2,751,7.5833823588043465,1
2,752,7.292815693982412,1
2,753,3.7868008775893696,1
2,754,1.6154484385284444,1
2,756,0.2145509065169442,1
2,759,6.609089235888945,1
2,773,6.036274108521447,1
2,777,-0.039960858226287144,-1
2,779,0.6665233366001448,1
2,786,-11.224640157571312,-1
2,800,-0.7135044574183969,-1
2,801,3.308049675668281,1
2,805,-1.5227558290767114,-1
2,810,1.8165325116085373,1
2,811,3.057491128310737,1
2,812,-7.162860729945022,-1
2,815,0.2453861750569395,1
2,819,2.399880251994757,1
2,821,7.061865890218687,1
2,831,4.942830172202033,1
2,833,3.1943599082992833,1
2,834,3.73023952948785,1
2,835,5.783454090883897,1
2,842,5.834043095422672,1
2,847,6.351559217117398,1
2,862,6.061915440292193,1
2,865,5.388968330949105,1
2,868,6.1688587597832445,1
2,877,0.39218787517044973,1
2,880,5.359721226598637,1
2,881,4.623446550039354,1
2,893,4.227204090182562,1
2,898,4.273710151138827,1
2,916,5.635097322389406,1
2,938,5.282874972704594,1
2,947,6.505212977881033,1
2,957,6.567968690236874,1
2,964,6.680886330839083,1
2,981,8.104223366449755,1
2,982,4.883174376029981,1
2,996,3.274162146052017,1
2,997,2.8176196629709462,1
2,1004,5.184553971678216,1
2,1005,2.178357722689878,1
2,1017,7.778706551198347,1
2,1024,6.557250592230805,1
2,1025,5.687358764958052,1
2,1027,5.835789240763038,1
2,1030,5.448110817015721,1
2,1039,3.792012766726394,1
2,1041,5.627673567384221,1
2,1042,6.8390756107336905,1
2,1044,5.401018389215409,1
2,1047,0.8675849606695412,1
2,1052,8.325116770192633,1
2,1053,4.0444554517318405,1
2,1055,6.743489561207486,1
2,1057,6.684577336057096,1
2,1061,3.936814593103435,1
2,1074,4.870626614810298,1
2,1075,4.088569172055141,1
2,1082,-1.899024603274066,-1
2,1092,4.138906616515548,1
2,1095,2.422025750016383,1
2,1101,2.6066085782291335,1
2,1108,0.6276873864044585,1
2,1115,1.4305500933224948,1
2,1126,1.6711613410703965,1
2,1127,2.2120389267739426,1
2,1128,2.4394447865100144,1
2,1133,-2.7675703045525584,-1
2,1139,5.597562274197568,1
2,1146,5.209674855511853,1
2,1152,2.933917205806411,1
2,1153,6.06396198512774,1
2,1157,4.83783470100947,1
2,1163,4.066676237350109,1
2,1166,2.4336036246238404,1
2,1168,2.704931138814093,1
2,1172,2.32390646763057,1
2,1173,4.490624881300853,1
2,1176,4.048199825923998,1
2,1189,3.8701919546673977,1
2,1193,3.339115633621594,1
2,1197,4.526080607666479,1
2,1201,5.465222375631232,1
2,1203,6.79006656241604,1
2,1204,4.546529829586326,1
2,1212,1.6039657443533333,1
2,1215,6.794776873019018,1
2,1219,4.525543203324396,1
2,1221,1.9465453376280113,1
2,1223,2.5164064107062316,1
2,1226,3.624821271865894,1
2,1233,-3.55224480232037,-1
2,1242,2.920849062939201,1
2,1244,4.1322228629993205,1
2,1259,2.605813501068866,1
2,1272,3.942180326255441,1
2,1278,5.375905606247546,1
2,1280,-0.7043901418705367,-1
2,1281,3.0802019218482357,1
2,1282,3.436432273908908,1
2,1287,4.068150847672099,1
2,1298,0.7791107496216299,1
2,1302,0.2762818946453507,1
2,1317,3.2089423072376917,1
2,1320,2.6450366388207005,1
2,1321,3.4206461810216506,1
2,1322,3.7254624165131087,1
2,1323,4.622994490611298,1
2,1329,2.2144769176406562,1
2,1332,3.5492887636062296,1
2,1334,4.736606740607538,1
2,1335,2.3959075156818255,1
2,1340,2.8365914914662422,1
2,1345,4.415747902695593,1
2,1350,3.255557488039628,1
2,1351,1.5890271490580243,1
2,1352,2.944403283122039,1
2,1354,0.5370959478279875,1
2,1359,7.070804866697273,1
2,1362,4.754656534055872,1
2,1374,3.5775512933983684,1
2,1379,4.494754811741753,1
2,1385,5.086276962906592,1
2,1392,4.990952184374599,1
2,1396,5.696685263440319,1
2,1405,4.39871676331866,1
2,1407,3.5118437378037246,1
2,1410,5.67190254484704,1
2,1412,4.431364403015603,1
2,1414,4.768079034259529,1
2,1416,3.1782203326602296,1
2,1417,1.733079402682586,1
2,1419,-1.7500914540330026,-1
2,1420,3.1021294250148994,1
2,1421,0.2809102332306299,1
2,1425,4.299447716457426,1
2,1426,3.5736001214958986,1
2,1427,-1.0519467544352974,-1
2,1429,4.301990012616249,1
2,1430,5.694570729329563,1
2,1433,4.415139826505445,1
2,1434,5.735540159149011,1
2,1437,4.015912731820817,1
2,1443,3.40763325434032,1
2,1444,2.085691513489545,1
2,1452,2.8633803654102223,1
2,1454,5.712810250291561,1
2,1456,6.154240519173264,1
2,1459,2.8236592489220236,1
2,1465,5.627370530126154,1
2,1467,2.099325738278086,1
2,1468,3.5597923495009827,1
2,1469,3.706859991127402,1
2,1477,4.4990271186137285,1
2,1480,5.077269581376509,1
2,1483,1.9062217516474256,1
2,1487,6.763580471621367,1
2,1489,4.7242906497893,1
2,1490,3.038379632037824,1
2,1491,3.5017628591241596,1
2,1502,4.826648716464764,1
2,1506,4.9264476196578535,1
2,1507,5.366952702345632,1
2,1511,6.30918420610708,1
2,1515,3.3344726678658567,1
2,1532,3.2407647567790683,1
2,1533,1.052364416518138,1
2,1535,2.922763654682047,1
2,1544,1.9799104834570755,1
2,1545,0.43089984860914754,1
2,1557,4.242857887659392,1
2,1559,-6.621073089211069,-1
2,1561,2.6207136809983993,1
2,1563,4.277345115269066,1
2,1565,4.2043876369711395,1
2,1566,5.513948835164793,1
2,1570,4.2728874151441705,1
2,1579,2.9515673735990493,1
2,1582,5.597563976926004,1
2,1583,4.933113894408532,1
2,1584,2.9760773582291247,1
2,1586,1.5321321461808832,1
2,1598,6.265332092230416,1
2,1600,0.9310641246493212,1
2,1603,1.256673824607205,1
2,1614,5.548471965284367,1
2,1615,6.68806166093832,1
2,1624,6.267092282836778,1
2,1632,1.4337291742664906,1
2,1642,3.6022558518707513,1
2,1643,5.637315291062272,1
2,1649,2.532399395751611,1
2,1656,0.9622337941675099,1
2,1659,2.36535781845563,1
2,1665,3.486195333919918,1
2,1680,4.763927419913799,1
2,1699,5.216960436600353,1
2,1701,3.605897515293286,1
2,1703,5.655661373357368,1
2,1710,6.171188029173873,1
2,1720,7.874392480994331,1
2,1721,0.6880045347501529,1
2,1722,0.27970315167623205,1
2,1728,5.460154412646972,1
2,1729,4.208340744461395,1
2,1738,4.4748888924562,1
2,1739,4.399288338403952,1
2,1743,5.330388706856461,1
2,1744,3.6841236162736983,1
2,1745,4.037139101352382,1
2,1754,3.596186833084632,1
2,1755,4.471501039418637,1
2,1770,-0.43990570358905856,-1
2,1777,4.071358080948347,1
2,1786,4.819009800383899,1
2,1790,6.093714799748309,1
2,1797,8.70697984868793,1
2,1808,6.243146817992383,1
2,1811,3.9740309528466895,1
2,1820,3.4288959293073926,1
2,1832,4.42850174972445,1
2,1834,3.0563191139168797,1
2,1839,4.784099749199811,1
2,1840,5.743015284481331,1
2,1844,2.869491043831758,1
2,1850,4.5389907927975415,1
2,1858,2.0837827359370777,1
2,1860,4.3823692178196545,1
2,1867,3.3745527552786783,1
2,1870,3.4930626553637136,1
2,1888,2.229533125596671,1
2,1894,4.3628780392795115,1
2,1905,2.5800042821504263,1
2,1916,5.52286923923014,1
2,1918,4.239426279883103,1
2,1919,3.9213453177466384,1
2,1922,3.7699234707566998,1
2,1926,5.55933417907336,1
2,1928,5.321900717075156,1
2,1934,1.9174282944463563,1
2,1935,6.583241572452263,1
2,1945,0.5209109079351357,1
2,1947,4.479395394870231,1
2,1951,6.213938912034532,1
2,1952,7.1695972340304195,1
2,1962,1.2384707345079295,1
2,1971,7.254328083205461,1
2,1978,6.602838027742607,1
2,1982,5.048521735293697,1
2,1983,5.803963773106858,1
2,1984,5.62202541880168,1
2,1989,3.6013206551042813,1
2,1992,7.565430189887181,1
2,1995,5.492422255677873,1
2,2002,2.0468532489393088,1
2,2004,4.404544936908074,1
2,2006,5.723853876477314,1
2,2008,5.167897336059127,1
2,2013,4.414356205059896,1
2,2022,8.313719679301869,1
2,2024,6.332186263236913,1
2,2034,2.92471052777816,1
2,2054,-6.602274742400914,-1
2,2057,6.71727033675225,1
2,2058,7.653485008529664,1
2,2061,5.226387591540494,1
2,2063,5.626355790240858,1
2,2083,5.89818438775378,1
2,2084,2.654848418398279,1
2,2087,6.161904723875953,1
2,2089,4.995230833838708,1
2,2094,5.784275354706551,1
2,2102,5.536785684909294,1
2,2111,4.031907769868154,1
2,2115,6.205613982311036,1
2,2121,4.741414722028523,1
2,2126,4.3790042312149815,1
2,2129,6.52517914403392,1
2,2131,5.0989152961145585,1
2,2132,5.10541890936905,1
2,2134,6.973308757971132,1
2,2142,4.484457456262671,1
2,2144,2.4383540494284333,1
2,2147,3.265739373638823,1
2,2149,4.888583817884733,1
2,2154,0.8836511545418126,1
2,2164,4.935901939428856,1
2,2166,2.8317102680583,1
2,2173,6.766602570732317,1
2,2175,5.1895581061270555,1
2,2177,-1.7019329120720954,-1
2,2201,2.7568665600444184,1
2,2208,6.351209552538336,1
2,2212,1.6858651241575195,1
2,2214,0.9978091896788559,1
2,2223,4.528785460836314,1
2,2225,4.770122971869661,1
2,2228,7.358849495579516,1
2,2231,2.964968765436728,1
2,2234,6.280026552126511,1
2,2245,3.9100284789453603,1
2,2246,2.9657014897910443,1
2,2248,6.001853289384751,1
2,2251,8.477882859365675,1
2,2262,6.289892326059366,1
2,2263,0.21470786720749224,1
2,2264,3.1552302808757826,1
2,2266,5.104306497835477,1
2,2268,3.6060639122142284,1
2,2271,5.004321378884232,1
2,2272,7.214363310722476,1
2,2276,2.272746905098465,1
2,2283,5.049341054197889,1
2,2298,5.010677814598594,1
2,2299,6.085525746263524,1
2,2302,-2.530899167848837,-1
2,2304,3.8602381749783934,1
2,2312,5.306290171265559,1
2,2317,5.9846538511443335,1
2,2318,3.7073435116861813,1
2,2321,4.1191468377236955,1
2,2332,7.7352391706451655,1
2,2333,5.423960820913141,1
2,2351,3.12375273101164,1
2,2354,4.764033127270476,1
2,2357,4.509374335874881,1
2,2358,0.7639463739642611,1
2,2362,4.522033056501112,1
2,2372,5.191490617609787,1
2,2373,4.337896767001165,1
2,2374,8.728731367918602,1
2,2399,8.190279694661637,1
2,2404,6.492266175318971,1
2,2413,5.631034931280389,1
2,2417,4.747727401465191,1
2,2420,5.290162820779969,1
2,2436,7.933207138333319,1
2,2439,4.685879648428976,1
2,2441,5.222190682026305,1
2,2442,6.756421041135578,1
2,2446,4.210257035448416,1
2,2449,7.996290591058376,1
2,2456,3.978584854001719,1
2,2457,7.554326708320993,1
2,2471,3.71475189532884,1
2,2481,5.570648972531778,1
2,2486,7.140523743475871,1
2,2495,6.458539073125323,1
2,2499,4.5927426451270925,1
2,2508,7.169404751654792,1
2,2510,2.3718709479559834,1
2,2514,7.245875255546014,1
2,2518,7.03005365342133,1
2,2521,4.592534378042881,1
2,2522,3.2620823483897627,1
2,2523,3.251825745461007,1
2,2526,5.652246549492677,1
2,2533,6.253439127989754,1
2,2540,4.672145470544159,1
2,2543,1.2938168947515436,1
2,2545,7.232988510535812,1
2,2548,7.467423774559066,1
2,2549,5.512847903628639,1
2,2550,3.932968934135138,1
2,2554,7.473469900815886,1
2,2562,0.05687360517475426,1
2,2569,1.6882765449460244,1
2,2571,3.963256075853689,1
2,2576,2.4516164018978035,1
2,2577,6.366394555470055,1
2,2579,7.068687664149422,1
2,2582,2.5229837903021206,1
2,2585,7.614911180146425,1
2,2589,6.541428914638345,1
2,2595,0.8469246372800683,1
2,2601,8.206283604669082,1
2,2603,4.854779123165439,1
2,2605,2.040795068408725,1
2,2609,0.7110433083553112,1
2,2611,1.6142751733390508,1
2,2619,5.81512694226981,1
2,2622,4.151424606851226,1
2,2623,7.010579407898774,1
2,2626,5.407344155271495,1
2,2628,7.460101140547376,1
2,2629,-3.6835948569402355,-1
2,2631,3.301697052903924,1
2,2636,2.33077430288842,1
2,2637,6.466298314213859,1
2,2641,5.536829114438774,1
2,2644,5.600880867760544,1
2,2651,4.510013401830456,1
2,2663,3.556584878344525,1
2,2673,4.240922471027725,1
2,2682,4.477870654543242,1
2,2683,8.763238747167026,1
2,2685,5.16479373272648,1
2,2688,7.144826979759017,1
2,2699,6.521939866360238,1
2,2706,6.244517239164757,1
2,2709,3.436663733846551,1
2,2715,7.606592538214439,1
2,2716,5.505218193623037,1
2,2718,7.174031254093858,1
2,2726,5.164332983711422,1
2,2728,6.236209480141042,1
2,2729,5.246310865440456,1
2,2737,4.775854900957334,1
2,2741,5.063524819938593,1
2,2755,3.143634833188587,1
2,2759,7.637442008794796,1
2,2760,0.07455487911366276,1
2,2762,1.1359605308877967,1
2,2793,3.498935729503396,1
2,2802,0.9550196138890339,1
2,2812,1.0401024105518708,1
2,2815,5.818576945401404,1
2,2825,4.984808546022606,1
2,2830,4.7725391089047555,1
2,2836,6.501616625694023,1
2,2847,2.1108383798434804,1
2,2858,4.766298857529662,1
2,2861,7.34202216377194,1
2,2864,4.895463908786187,1
2,2865,1.9163898667045913,1
2,2867,3.7820363173057903,1
2,2868,1.4383410329835584,1
2,2879,2.2184879718170336,1
2,2880,6.29441772515149,1
2,2882,5.859044741294834,1
2,2883,5.847248524358772,1
2,2889,7.034478858115314,1
2,2894,3.0602488484417236,1
2,2899,8.60955044581145,1
2,2900,6.461717976781127,1
2,2903,7.515016181246242,1
2,2905,7.221642995811926,1
2,2906,2.289352315094904,1
2,2910,5.653614023791555,1
2,2913,2.727930725376721,1
2,2917,0.22072309415860047,1
2,2921,-0.7730922341711981,-1
2,2922,6.6590163593487155,1
2,2929,4.929509861198756,1
2,2939,6.5292007623825405,1
2,2944,7.434172217382006,1
2,2945,5.6091456004886275,1
2,2948,3.1333842815116846,1
2,2952,2.507404327527743,1
2,2955,7.538478136508587,1
2,2956,5.79070534731752,1
2,2968,6.23667205067764,1
2,2986,7.182515834235993,1
2,2992,4.744207456217321,1
2,2996,4.9612773995808155,1
2,2997,4.913057538685859,1
2,3000,4.3084941504657746,1
2,3001,3.7027631744432234,1
2,3003,2.316520850140261,1
2,3006,-3.9570204342656616,-1
2,3007,5.719191107276746,1
2,3016,6.904276021967693,1
2,3018,7.644672929394382,1
2,3019,3.536102889230646,1
2,3022,6.951730906423407,1
2,3023,6.373730389769541,1
2,3026,7.244788277938341,1
2,3027,7.543615567988425,1
2,3029,6.758165740914947,1
2,3031,4.441186446493088,1
2,3032,5.8146929499229785,1
2,3033,1.5923073615733276,1
2,3035,4.2005691761832455,1
2,3037,1.907483159920485,1
2,3038,0.781859937695069,1
2,3039,6.112900296892491,1
2,3044,7.199645731520185,1
2,3050,7.759548321232675,1
2,3053,7.526680649065206,1
2,3057,4.158832323752446,1
2,3068,5.7382446318226386,1
2,3085,7.220371782234061,1
2,3090,3.604793793607106,1
2,3091,6.512758658523719,1
2,3095,4.836765771601883,1
2,3098,4.680619406355326,1
2,3105,3.9988036355828207,1
2,3106,4.696761607281651,1
2,3110,6.054287362688754,1
2,3111,7.25029967593219,1
2,3114,7.4514819992442085,1
2,3122,2.306803916213312,1
2,3133,0.6464248016694185,1
2,3139,1.598012382814746,1
2,3142,3.9507098623249632,1
2,3145,4.88611885116638,1
2,3150,7.707114631308087,1
2,3151,3.2927456143098652,1
2,3153,5.569082517928223,1
2,3161,7.43438172697298,1
2,3165,3.384186129005567,1
2,3166,4.743392310842456,1
2,3169,4.139420126016223,1
2,3185,-3.753690529833995,-1
2,3187,6.004291610681783,1
2,3202,4.174945636909959,1
2,3205,6.685899425120667,1
2,3207,6.617756811362721,1
2,3209,5.2761515943096775,1
2,3229,6.891241078778613,1
2,3233,4.398806702462785,1
2,3235,3.1086858414213907,1
2,3244,6.373685127065592,1
2,3263,3.3695489407694232,1
2,3265,3.893482411753183,1
2,3269,1.6971805629779677,1
2,3279,6.089692690211965,1
2,3281,7.669336254056482,1
2,3283,2.5274719565535246,1
2,3286,5.4144929191832,1
2,3288,5.123676781124214,1
2,3307,2.0430726714277085,1
2,3315,3.336718496372953,1
2,3319,4.2614047318555475,1
2,3325,8.02229208907577,1
2,3337,6.23633768080812,1
2,3338,6.481445480180472,1
2,3344,5.686203851202894,1
2,3349,5.3448706677629225,1
2,3353,3.545398773700537,1
2,3355,7.59561574240729,1
2,3369,3.7070086461216896,1
2,3370,5.312784473986632,1
2,3378,5.405548496945922,1
2,3382,-2.79270082246175,-1
2,3392,7.605853539521824,1
2,3393,4.299058479656688,1
2,3397,5.015415089760722,1
2,3401,5.96800706683301,1
2,3405,3.437312891027009,1
2,3411,4.526576717425868,1
2,3413,4.269523888754506,1
2,3418,6.6706578985044445,1
2,3422,1.1416450027144975,1
2,3424,5.579050021926339,1
2,3428,2.976260604075856,1
2,3441,5.093181699473114,1
2,3448,6.058340795889716,1
2,3454,5.811324582490439,1
2,3455,7.405978697284155,1
2,3461,8.483901002476408,1
2,3481,1.9762530087824732,1
2,3487,5.94521244622803,1
2,3495,1.8197272753887805,1
2,3497,8.358053592830501,1
2,3502,0.7107673352504555,1
2,3509,4.6596598352106255,1
2,3518,4.930569944647594,1
2,3520,7.089596136961532,1
2,3524,5.776399374204676,1
2,3538,5.303677557708003,1
2,3540,5.849978036085197,1
2,3544,4.116791989939967,1
2,3548,8.458838245878866,1
2,3555,7.600348049768236,1
2,3573,5.8610393730062995,1
2,3574,1.6392584223737448,1
2,3577,3.0034599040295795,1
2,3578,5.618814525979207,1
2,3593,5.908477261406894,1
2,3597,5.373965298076325,1
2,3601,6.947329110395508,1
2,3602,5.30699784427987,1
2,3605,1.4387837342967238,1
2,3609,4.356685576357318,1
2,3614,2.0661056973862983,1
2,3615,-0.4969184328618148,-1
2,3620,2.5039334981988866,1
2,3621,1.7883453646889649,1
2,3624,0.11041805152222395,1
2,3625,0.8621248660572451,1
2,3639,1.3996859828380668,1
2,3643,5.345950211560304,1
2,3651,3.363965523303552,1
2,3653,2.5663562212926294,1
2,3656,6.439168830083496,1
2,3660,1.8197566234942002,1
2,3662,4.926266949104843,1
2,3668,1.835329959748032,1
2,3673,3.498051852754717,1
2,3680,-0.9438778913374115,-1
2,3684,4.079765922550221,1
2,3685,6.7550663592841715,1
2,3692,6.160468304593998,1
2,3704,5.677806767819096,1
2,3708,1.8172698874644926,1
2,3710,5.648252135488551,1
2,3717,5.399309016289241,1
2,3723,1.4525009253705576,1
2,3724,-6.672046752446645,-1
2,3728,7.287506597233502,1
2,3753,4.227313133322513,1
2,3761,3.242325515146934,1
2,3767,7.425582773035114,1
2,3768,7.439176460949959,1
2,3771,5.375902187649526,1
2,3772,5.857475567061368,1
2,3773,3.3530747022152703,1
2,3774,6.779703379109936,1
2,3776,3.535901444642823,1
2,3781,3.0395834366235164,1
2,3784,5.342316978437413,1
2,3790,1.5566002734159703,1
2,3798,7.118182309462931,1
2,3799,6.0227604874441205,1
2,3815,6.724724624235947,1
2,3817,6.382238524699908,1
2,3837,1.6450650058756366,1
2,3842,0.7738464592132086,1
2,3844,6.9452007820838695,1
2,3848,7.571277490291713,1
2,3860,2.893786965404667,1
2,3869,5.495630609456395,1
2,3880,3.087633905323198,1
2,3883,7.841670378137135,1
2,3884,3.5480569786734897,1
2,3885,6.245367888814496,1
2,3887,6.7286501850223885,1
2,3903,3.6576204453678827,1
2,3905,6.142764197770823,1
2,3910,5.501590696885604,1
2,3918,3.962347395361606,1
2,3921,6.171467873240186,1
2,3928,8.623014953358254,1
2,3931,1.500437880228466,1
2,3942,3.684557774457227,1
2,3945,6.0929104691511995,1
2,3948,0.3330467410400697,1
2,3949,6.032096844100124,1
2,3952,7.010799471054792,1
2,3960,0.6557203922217631,1
2,3963,4.949444950426692,1
2,3964,7.854197997142808,1
2,3979,8.08528654400925,1
2,3989,6.663799403962518,1
2,3991,5.434992121593268,1
2,3992,3.428173018763431,1
2,3994,7.642884439770555,1
2,3995,7.06251552635225,1
2,3997,4.195729203955413,1
2,4007,6.517542251494426,1
2,4011,5.044122968030866,1
2,4023,3.9315422924029892,1
2,4028,5.207440491382496,1
2,4031,3.682924366864972,1
2,4032,1.924459374489107,1
2,4035,-2.346197724208828,-1
2,4043,4.339548657486878,1
2,4046,6.167808230514723,1
2,4047,-0.37695585689442623,-1
2,4048,4.314001970412065,1
2,4049,7.016535326733358,1
2,4055,5.630453308932424,1
2,4058,4.849813783342551,1
2,4060,6.294519284472631,1
2,4064,4.203201082147201,1
2,4065,2.25812816223673,1
2,4067,2.9303312913519743,1
2,4071,5.594243636163043,1
2,4074,1.6904381859872082,1
2,4076,-1.0297226977323497,-1
2,4077,5.959835431043544,1
2,4084,8.537641013891559,1
2,4089,7.774819330498676,1
2,4094,6.297734356643037,1
2,4097,6.167159902073411,1
2,4102,4.369680156165604,1
2,4110,5.079630309824349,1
2,4111,4.774495188644778,1
2,4113,4.4010093197098215,1
2,4119,5.829233733994553,1
2,4121,3.854707448165982,1
2,4123,2.0136588692143107,1
2,4128,0.4218023374033564,1
2,4129,6.451825675855591,1
2,4132,0.58116634142376,1
2,4137,1.920136061895553,1
2,4147,5.598315825791598,1
2,4148,4.3881475979689775,1
2,4151,0.10383129219423992,1
2,4156,4.808601312500482,1
2,4157,-0.12888686001929983,-1
